Time,Gold Probe Temperature,Stainless Steel Probe Temperature,Radical Density,Convectron Pressure,Baratron Pressure,Ion Gauge Pressure,Plasma Power,Flow Rate
91,37.374,31.891,6.219035510350987e+19,0.10398656057900774,0.06071152420287035,nan,0,9.25
92,37.484,31.777,6.473223529324795e+19,0.10430840553780625,0.06067441928064,nan,0,9.25
93,37.467,31.646,6.602668144791827e+19,0.10355270335188119,0.060592788451733215,nan,0,9.25
94,37.428,31.71,6.4857701682686394e+19,0.10472638991201451,0.060615051405071424,nan,0,9.25
95,37.384,31.734,6.408614934302269e+19,0.10375997397907859,0.06060020943617928,nan,0,9.25
96,37.47,31.773,6.461885075070765e+19,0.10391097678675261,0.06066699829619392,nan,0,9.25
97,37.298,31.623,6.4370864620281e+19,0.10391097678675261,0.06060763042062536,nan,0,9.25
98,37.358,31.55,6.5880241902236934e+19,0.1031769078599729,0.06054826254505679,nan,0,9.25
99,37.312,31.58,6.501785871285522e+19,0.1040432845009059,0.06068926124953214,nan,0,9.25
100,37.389,31.633,6.528953320492305e+19,0.10556739020999557,0.06067441928064,nan,0,9.25
101,37.25,31.661,6.339498931144616e+19,0.10485973587496528,0.06063731435840964,nan,0,9.25
102,37.38,31.823,6.3030379611924685e+19,0.10351506229153816,0.06066699829619392,nan,0,9.25
103,37.426,31.907,6.259852083519495e+19,0.10321442595761772,0.060681840265086065,nan,0,9.25
104,37.379,31.745,6.390455356232102e+19,0.10392986758273183,0.06074120814065463,nan,0,9.25
105,37.378,31.723,6.4142976066098495e+19,0.10319566520377257,0.06060763042062536,nan,0,9.25
106,37.385,31.751,6.3904491998149124e+19,0.1056633847490544,0.06058536746728714,nan,0,9.25
107,37.391,31.702,6.452884558839979e+19,0.10267174631239391,0.06060020943617928,nan,0,9.25
108,37.344,31.704,6.39730307929053e+19,0.10451718877511408,0.06067441928064,nan,0,9.25
109,37.36,31.52,6.62435383870637e+19,0.10419469961288762,0.06055568352950286,nan,0,9.25
110,37.333,31.611,6.490410541207416e+19,0.10510782899590504,0.06068926124953214,nan,0,9.25
111,37.217,31.555,6.422410975380967e+19,0.10392986758273183,0.06077831306288499,nan,0,9.25
112,37.298,31.439,6.645992402608006e+19,0.10421364198907702,0.06055568352950286,nan,0,9.25
113,37.228,31.491,6.5075505948293366e+19,0.10359035809959871,0.06066699829619392,nan,0,9.25
114,37.275,31.76,6.2554626220976595e+19,0.10415682518905703,0.06063731435840964,nan,0,9.25
115,37.248,31.681,6.314524442302902e+19,0.1037788373230665,0.06066699829619392,nan,0,9.25
116,37.335,31.454,6.670931358070803e+19,0.10374111406378342,0.06065215632730178,nan,0,9.25
117,37.3,31.615,6.448437642186008e+19,0.10355270335188119,0.06060763042062536,nan,0,9.25
118,37.246,31.718,6.270250335210478e+19,0.10381657429961398,0.060659577311747856,nan,0,9.25
119,37.323,31.687,6.392783445990929e+19,0.10383544793342055,0.060659577311747856,nan,0,9.25
120,37.234,31.725,6.248692159851561e+19,0.1045932135198307,0.06060763042062536,nan,0,9.25
121,37.222,31.437,6.562054692577146e+19,0.10430840553780625,0.060570525498395,nan,0,9.25
122,37.186,31.605,6.330481682730646e+19,0.10355270335188119,0.0606224723895175,nan,0,9.25
123,37.186,31.695,6.228305319358393e+19,0.10396765947823498,0.06054826254505679,nan,0,9.25
124,37.252,31.513,6.509796153142745e+19,0.10472638991201451,0.06060020943617928,nan,0,9.25
125,37.211,31.414,6.575690943188223e+19,0.10432736858549252,0.06074120814065463,nan,0,9.25
126,37.166,31.492,6.4360878729734185e+19,0.10411896453245248,0.060644735342855714,nan,0,9.25
127,37.331,31.601,6.499495320108434e+19,0.10419469961288762,0.0606224723895175,nan,0,9.25
128,37.151,31.563,6.338464556977724e+19,0.10436530502381774,0.0606224723895175,nan,0,9.25
129,37.284,31.399,6.675527825589969e+19,0.10436530502381774,0.06068926124953214,nan,0,9.25
130,37.139,31.492,6.405461441431254e+19,0.10461222834500619,0.0606224723895175,nan,0,9.25
131,37.236,31.65,6.33610729068279e+19,0.10427048978225334,0.06063731435840964,nan,0,9.25
132,37.213,31.632,6.3304541940243866e+19,0.1047835174054999,0.06054826254505679,nan,0,9.25
133,37.197,31.648,6.294140827173629e+19,0.10491693610771569,0.0605185786072725,nan,0,9.25
134,37.141,31.605,6.279438558609003e+19,0.10482161971268401,0.060644735342855714,nan,0,9.25
135,37.187,31.496,6.455367022445242e+19,0.10349624689257723,0.060540841560610716,nan,0,9.25
136,37.128,31.295,6.616653750755203e+19,0.10430840553780625,0.060659577311747856,nan,0,9.25
137,37.174,31.515,6.4190494103033766e+19,0.1037788373230665,0.06063731435840964,nan,0,9.25
138,37.195,31.492,6.468982929074274e+19,0.10389208942445594,0.060488894669488216,nan,0,9.25
139,37.082,31.428,6.41346777187776e+19,0.10325195769792427,0.06060763042062536,nan,0,9.25
140,37.075,31.447,6.383955796483816e+19,0.10394876181301783,0.060644735342855714,nan,0,9.25
141,37.124,31.216,6.701815412920608e+19,0.10518428336633712,0.06060763042062536,nan,0,9.25
142,37.09,31.397,6.45773868633478e+19,0.10385432499841386,0.060525999591718574,nan,0,9.25
143,36.955,31.564,6.1150066083288646e+19,0.10485973587496528,0.060659577311747856,nan,0,9.25
144,37.119,31.661,6.190908063372216e+19,0.10379770409637049,0.06054826254505679,nan,0,9.25
145,37.046,31.465,6.33062436890913e+19,0.10383544793342055,0.06057794648284107,nan,0,9.25
146,37.088,31.525,6.310145673923535e+19,0.10360919060777819,0.060592788451733215,nan,0,9.25
147,37.155,31.352,6.582562733248277e+19,0.10430840553780625,0.06063731435840964,nan,0,9.25
148,37.062,31.517,6.289736263756887e+19,0.10495508692978556,0.060681840265086065,nan,0,9.25
149,37.114,31.441,6.435006442319589e+19,0.10465026836655071,0.060644735342855714,nan,0,9.25
150,37.11,31.595,6.255628497000423e+19,0.10328950308585338,0.06067441928064,nan,0,9.25
151,37.069,31.476,6.3442249310497464e+19,0.10425153707313378,0.060592788451733215,nan,0,9.25
152,37.025,31.529,6.234143140043322e+19,0.10440325525692543,0.06060763042062536,nan,0,9.25
153,37.098,31.457,6.398691650668463e+19,0.10497416754278222,0.06063731435840964,nan,0,9.25
154,37.023,31.455,6.315888423007885e+19,0.10453618977915165,0.060592788451733215,nan,0,9.25
155,37.029,31.56,6.203485934004344e+19,0.10343982121307616,0.060615051405071424,nan,0,9.25
156,37.257,31.371,6.676692309380599e+19,0.10428944593693537,0.06069668223397821,nan,0,9.25
157,37.032,31.406,6.3817293374914085e+19,0.10389208942445594,0.060540841560610716,nan,0,9.25
158,37.085,31.573,6.252247747624977e+19,0.10468832222054353,0.060681840265086065,nan,0,9.25
159,36.984,31.43,6.300033342812011e+19,0.10387320549521768,0.06060020943617928,nan,0,9.25
160,36.891,31.258,6.3898222739045966e+19,0.10430840553780625,0.060659577311747856,nan,0,9.25
161,37.024,31.563,6.1944085443191366e+19,0.1042325878089504,0.06060763042062536,nan,0,9.25
162,37.015,31.307,6.474847664755008e+19,0.10347743491359432,0.06076347109399285,nan,0,9.25
163,36.97,31.482,6.2251158171981005e+19,0.10466929356417676,0.0606224723895175,nan,0,9.25
164,37.133,31.501,6.388437496184337e+19,0.10411896453245248,0.06067441928064,nan,0,9.25
165,37.002,31.445,6.303421072617111e+19,0.1048978658973818,0.060615051405071424,nan,0,9.25
166,37.177,31.628,6.294161067384712e+19,0.10293337242284678,0.060681840265086065,nan,0,9.25
167,36.879,31.441,6.168440866090945e+19,0.10484067606162267,0.060592788451733215,nan,0,9.25
168,36.959,31.499,6.193338062040667e+19,0.10400546511596065,0.06063731435840964,nan,0,9.25
169,37.121,31.49,6.3873145027536085e+19,0.10336463482443187,0.06058536746728714,nan,0,9.25
170,37.019,31.375,6.4021792519992844e+19,0.1037788373230665,0.060644735342855714,nan,0,9.25
171,37.085,31.478,6.360103294505705e+19,0.10436530502381774,0.060615051405071424,nan,0,9.25
172,37.088,31.433,6.414596925455583e+19,0.1045551942375316,0.060629893373963566,nan,0,9.25
173,37.202,31.445,6.5302852465461e+19,0.10394876181301783,0.06063731435840964,nan,0,9.25
174,36.922,31.264,6.418174930158651e+19,0.10406219935014793,0.060644735342855714,nan,0,9.25
175,36.868,31.416,6.1843462931219956e+19,0.10430840553780625,0.0606224723895175,nan,0,9.25
176,37.067,31.505,6.309031687206267e+19,0.10468832222054353,0.0606224723895175,nan,0,9.25
177,37.002,31.354,6.406738293785487e+19,0.10389208942445594,0.060592788451733215,nan,0,9.25
178,36.9,31.383,6.2581107994199e+19,0.10312065628264892,0.060629893373963566,nan,0,9.25
179,37.044,31.291,6.5259101005514105e+19,0.1040811176380696,0.060615051405071424,nan,0,9.25
180,36.926,31.31,6.370484735874747e+19,0.10398656057900774,0.06051115762282643,nan,0,9.25
181,36.821,31.491,6.045885422771543e+19,0.1037788373230665,0.060615051405071424,nan,0,9.25
182,36.767,31.346,6.149251615999066e+19,0.1037788373230665,0.060570525498395,nan,0,9.25
183,36.833,31.493,6.057226595968267e+19,0.10366570867706756,0.06066699829619392,nan,0,9.25
184,36.912,31.279,6.389800597898709e+19,0.10427048978225334,0.06055568352950286,nan,0,9.25
185,37.036,31.505,6.273868080175814e+19,0.10291466275465302,0.06063731435840964,nan,0,9.25
186,36.933,31.246,6.451089956926644e+19,0.10446020648277743,0.06056310451394893,nan,0,9.25
187,36.999,31.279,6.4884891567514e+19,0.10410003936529602,0.06067441928064,nan,0,9.25
188,36.93,31.304,6.381834374008558e+19,0.10425153707313378,0.06060020943617928,nan,0,9.25
189,36.868,31.334,6.277444078344102e+19,0.10505052468922682,0.06067441928064,nan,0,9.25
190,36.902,31.406,6.234266697272095e+19,0.10491693610771569,0.06055568352950286,nan,0,9.25
191,36.914,31.248,6.427266376611191e+19,0.10451718877511408,0.060615051405071424,nan,0,9.25
192,36.909,31.329,6.329628880809207e+19,0.10353388111109886,0.060570525498395,nan,0,9.25
193,36.798,31.456,6.0595313430989e+19,0.10360919060777819,0.060570525498395,nan,0,9.25
194,36.915,31.258,6.417046796285869e+19,0.1040432845009059,0.060570525498395,nan,0,9.25
195,36.908,31.252,6.4159186606906065e+19,0.10391097678675261,0.06068926124953214,nan,0,9.25
