Time,Gold Probe Temperature,Stainless Steel Probe Temperature,Radical Density,Convectron Pressure,Baratron Pressure,Ion Gauge Pressure,Plasma Power,Flow Rate
155,67.528,44.358,2.6231801270773436e+20,0.03885099941078088,0.021217044980880017,nan,200,3
156,67.526,44.464,2.610915123415849e+20,0.039341373086605236,0.021239307934218233,nan,200,3
157,67.515,44.624,2.591499131777621e+20,0.03924137898189213,0.021268991872002516,nan,200,3
158,67.595,44.447,2.62065751723069e+20,0.03933422220813491,0.021276412856448587,nan,200,3
159,67.688,44.414,2.6349342562255244e+20,0.03907765440268778,0.02131351777867894,nan,200,3
160,67.698,44.514,2.6247091691719773e+20,0.03926278487227018,0.021276412856448587,nan,200,3
161,67.72,44.319,2.649346817190563e+20,0.03856952846863845,0.021343201716463228,nan,200,3
162,67.713,44.364,2.643443354063644e+20,0.039035056101864384,0.021261570887556445,nan,200,3
163,67.807,44.418,2.6479523768606717e+20,0.03899250423717592,0.021217044980880017,nan,200,3
164,67.813,44.568,2.6315957111116274e+20,0.039134524458701005,0.021187361043095734,nan,200,3
165,67.794,44.532,2.633533240960749e+20,0.03914875489979852,0.02122446596532609,nan,200,3
166,67.831,44.582,2.6320435289641343e+20,0.038935840564096054,0.021261570887556445,nan,200,3
167,67.7,44.393,2.6386778827023286e+20,0.03933422220813491,0.021283833840894658,nan,200,3
168,67.838,44.341,2.660207458421565e+20,0.03856251788438329,0.021320938763125012,nan,200,3
169,67.722,44.311,2.6504818707301994e+20,0.039056349444593325,0.021261570887556445,nan,200,3
170,67.8,44.329,2.6572682380646626e+20,0.039049250373400304,0.02135804368535537,nan,200,3
171,67.81,44.42,2.6480648664562038e+20,0.03944162199431551,0.021328359747571086,nan,200,3
172,67.925,44.401,2.663242399762763e+20,0.03856251788438329,0.021283833840894658,nan,200,3
173,67.859,44.51,2.6433906082438896e+20,0.039013774368168316,0.021268991872002516,nan,200,3
174,67.816,44.287,2.6638500214611647e+20,0.039098970982483855,0.021254149903110375,nan,200,3
175,67.93,44.335,2.6713046991915123e+20,0.03945596410492868,0.02131351777867894,nan,200,3
176,67.897,44.511,2.647579096479042e+20,0.03882276012820419,0.021268991872002516,nan,200,3
177,67.871,44.541,2.6412283997482015e+20,0.03895707978546177,0.02131351777867894,nan,200,3
178,67.965,44.261,2.6836723087262555e+20,0.03844353272766773,0.02131351777867894,nan,200,3
179,67.979,44.18,2.6944577403276968e+20,0.03895707978546177,0.021231886949772162,nan,200,3
180,68.034,44.358,2.6804666676168832e+20,0.039127411178038876,0.021276412856448587,nan,200,3
181,67.928,44.364,2.6677844530881715e+20,0.03956369630021644,0.021268991872002516,nan,200,3
182,67.877,44.312,2.6679166517409396e+20,0.03876634312624448,0.0212986758097868,nan,200,3
183,68.021,44.324,2.682856654081776e+20,0.03921998476190741,0.021261570887556445,nan,200,3
184,67.883,44.205,2.680749262945935e+20,0.03941295341112145,0.021268991872002516,nan,200,3
185,67.806,44.151,2.6781651053722652e+20,0.03931277737044872,0.021261570887556445,nan,200,3
186,68.078,44.478,2.671818535560756e+20,0.038787489887975285,0.021187361043095734,nan,200,3
187,67.933,44.264,2.6797086472131107e+20,0.03929134422438977,0.021343201716463228,nan,200,3
188,68.021,44.311,2.6843332260481414e+20,0.039035056101864384,0.021254149903110375,nan,200,3
189,68.059,44.364,2.682615541331023e+20,0.03890046759098247,0.021254149903110375,nan,200,3
190,67.96,44.178,2.6925337851885925e+20,0.03907765440268778,0.021202203011987875,nan,200,3
191,68.089,44.198,2.7048670536884794e+20,0.039098970982483855,0.0212986758097868,nan,200,3
192,67.954,44.311,2.6767478052912775e+20,0.03891461292225649,0.021261570887556445,nan,200,3
193,68.011,44.278,2.6869493168589606e+20,0.03879454137166525,0.021239307934218233,nan,200,3
194,68.006,44.378,2.675025052967637e+20,0.039170110264405075,0.021202203011987875,nan,200,3
195,68.097,44.176,2.708271732371869e+20,0.03888632740148893,0.021202203011987875,nan,200,3
196,68.085,44.225,2.701347330145322e+20,0.039248512981660134,0.021246728918664304,nan,200,3
197,68.051,44.27,2.6923866225627624e+20,0.03890046759098247,0.021217044980880017,nan,200,3
198,68.101,44.272,2.6978202453767933e+20,0.03911318849531263,0.021254149903110375,nan,200,3
199,68.094,44.241,2.7005488934439548e+20,0.03916299051549459,0.021231886949772162,nan,200,3
200,68.11,44.249,2.7014516631142495e+20,0.03921998476190741,0.021209623996433946,nan,200,3
201,67.998,44.066,2.709558021892813e+20,0.038893396853629976,0.021283833840894658,nan,200,3
202,68.12,44.274,2.699744175161942e+20,0.038717045506799656,0.021194782027541804,nan,200,3
203,68.111,44.382,2.6864582172000066e+20,0.039205728428993926,0.021239307934218233,nan,200,3
204,68.175,44.534,2.6764397881783153e+20,0.03921285594756676,0.021254149903110375,nan,200,3
205,68.049,44.468,2.669671142141032e+20,0.03929848730773327,0.0212986758097868,nan,200,3
206,68.266,44.253,2.7186590352099898e+20,0.038681871307657996,0.021380306638693582,nan,200,3
207,68.08,44.136,2.7108906040013675e+20,0.0389995929920413,0.021239307934218233,nan,200,3
208,68.213,44.28,2.709591724071548e+20,0.03923424627883446,0.021261570887556445,nan,200,3
209,68.114,44.276,2.6988377094686458e+20,0.03940578952186473,0.02131351777867894,nan,200,3
210,68.169,44.34,2.6977951313304188e+20,0.03928420243940769,0.021179940058649663,nan,200,3
211,68.165,44.157,2.7181287226390636e+20,0.038717045506799656,0.021231886949772162,nan,200,3
212,68.132,44.236,2.7054190486552324e+20,0.03923424627883446,0.021283833840894658,nan,200,3
213,68.238,44.203,2.721168434795248e+20,0.03852748407264188,0.02130609679423287,nan,200,3
214,68.211,44.319,2.7049354367897495e+20,0.039248512981660134,0.021239307934218233,nan,200,3
215,68.15,44.187,2.7130227682111858e+20,0.03916299051549459,0.021261570887556445,nan,200,3
216,68.154,44.184,2.7138164045854874e+20,0.038843937665004345,0.021217044980880017,nan,200,3
217,68.158,44.176,2.7151779894545452e+20,0.03921285594756676,0.021268991872002516,nan,200,3
218,68.308,44.11,2.7396577376054978e+20,0.03856952846863845,0.021231886949772162,nan,200,3
219,68.127,44.192,2.7098508301450117e+20,0.03914875489979852,0.021187361043095734,nan,200,3
220,68.118,44.24,2.7033796718539984e+20,0.03918435364552727,0.021335780732017157,nan,200,3
221,68.116,43.937,2.737571657462303e+20,0.03866078212869315,0.021261570887556445,nan,200,3
222,68.152,44.187,2.713249202528108e+20,0.039127411178038876,0.021261570887556445,nan,200,3
223,68.15,44.198,2.7117732899395787e+20,0.038858062440367866,0.021202203011987875,nan,200,3
224,68.323,44.214,2.7295423706605955e+20,0.03868890359011327,0.0212986758097868,nan,200,3
225,68.171,44.23,2.710516015030314e+20,0.038985416770796956,0.021283833840894658,nan,200,3
226,68.279,44.249,2.7205852003116135e+20,0.03871000810913334,0.021172519074203592,nan,200,3
227,68.14,44.109,2.7207506458373236e+20,0.038759296768004145,0.02115025612086538,nan,200,3
228,68.228,44.042,2.7383246835036773e+20,0.03894291901762542,0.021283833840894658,nan,200,3
229,68.158,44.116,2.7219934329987826e+20,0.03878043968599715,0.021202203011987875,nan,200,3
230,68.146,44.239,2.7066633164506268e+20,0.039170110264405075,0.021231886949772162,nan,200,3
231,68.19,44.02,2.7365214436570733e+20,0.03879454137166525,0.021254149903110375,nan,200,3
232,68.169,44.12,2.722784466265005e+20,0.03892168751664543,0.0212986758097868,nan,200,3
233,68.118,44.032,2.7270064884356232e+20,0.03921998476190741,0.021246728918664304,nan,200,3
