Time,Gold Probe Temperature,Stainless Steel Probe Temperature,Convectron Pressure,Baratron Pressure,Ion Gauge Pressure,Plasma Power,Flow Rate
2809,47.204,29.289,2.032851812462896e+20,0.17003091162733552,0.09783128840211794,over range,400,15
2810,47.247,29.4,2.0250985103442087e+20,0.17311854803867976,0.09780160446433366,over range,400,15
2811,47.291,29.453,2.0240595447605248e+20,0.17071225905879303,0.09771997363542687,over range,400,15
2812,47.274,29.396,2.0286174213833458e+20,0.16969125836467136,0.09772739461987294,over range,400,15
2813,47.155,29.281,2.028202145690533e+20,0.1737490880622957,0.09774965757321115,over range,400,15
2814,47.286,29.154,2.0575212888485092e+20,0.1714586614322666,0.09777934151099543,over range,400,15
2815,47.216,29.334,2.0290921166802705e+20,0.17055716801510784,0.09768286871319651,over range,400,15
2816,47.222,29.176,2.0477550012121547e+20,0.17120949873476415,0.0976606057598583,over range,400,15
2817,47.228,29.36,2.0274947956951784e+20,0.16898326515466638,0.097838709386564,over range,400,15
2818,47.26,29.601,2.00369963174428e+20,0.17000000598551743,0.09780160446433366,over range,400,15
2819,47.22,29.509,2.0096303917148134e+20,0.17211444009759663,0.09773481560431901,over range,400,15
2820,47.125,29.611,1.987243754600106e+20,0.1711783788672465,0.09764576379096616,over range,400,15
2821,47.109,29.494,1.9987424231623714e+20,0.17286697320392544,0.09771255265098079,over range,400,15
2822,47.186,29.382,2.0202253164874852e+20,0.172584388479117,0.0976086588687358,over range,400,15
2823,47.237,29.683,1.9917587513038284e+20,0.17202060409362505,0.09771997363542687,over range,400,15
2824,47.331,29.548,2.0177870884298824e+20,0.17189556899744515,0.09768286871319651,over range,400,15
2825,47.224,29.497,2.011449865279277e+20,0.16925995350348966,0.0976606057598583,over range,400,15
2826,47.229,29.33,2.0310224719466126e+20,0.17315002062485255,0.09783128840211794,over range,400,15
2827,47.183,29.7,1.9836972031661782e+20,0.1710850531995679,0.09780902544877972,over range,400,15
2828,47.306,29.455,2.025533971881521e+20,0.17000000598551743,0.09780902544877972,over range,400,15
2829,47.18,29.557,1.999629366918214e+20,0.17055716801510784,0.0976086588687358,over range,400,15
2830,47.18,29.678,1.985860225027728e+20,0.17065020572520992,0.09769771068208866,over range,400,15
2831,47.262,29.694,1.993343643413162e+20,0.1737175065867247,0.09781644643322579,over range,400,15
2832,47.371,29.482,2.0298367352025373e+20,0.17286697320392544,0.09783128840211794,over range,400,15
2833,47.268,29.607,2.0039245807287402e+20,0.170061822887734,0.09769028969764258,over range,400,15
2834,47.341,29.357,2.0406584120377206e+20,0.17043319663377648,0.09774965757321115,over range,400,15
2835,47.252,29.394,2.026348690829565e+20,0.17321298296318724,0.09774223658876507,over range,400,15
2836,47.185,29.406,2.0173805507589023e+20,0.173812268238818,0.0977867624954415,over range,400,15
2837,47.266,29.515,2.0141671127871504e+20,0.1726157639562107,0.09780160446433366,over range,400,15
2838,47.348,29.6,2.01379845578686e+20,0.17099177841261565,0.09774223658876507,over range,400,15
2839,47.383,29.562,2.022094168935708e+20,0.17249029626144152,0.0976086588687358,over range,400,15
2840,47.151,29.486,2.004418482393108e+20,0.17245894358996353,0.09763092182207402,over range,400,15
2841,47.368,29.462,2.031772412902861e+20,0.16966041445987495,0.09771255265098079,over range,400,15
2842,47.352,29.587,2.0157317047976516e+20,0.1699382115535375,0.0977644995421033,over range,400,15
2843,47.5,29.772,2.011472117434165e+20,0.17071225905879303,0.09771997363542687,over range,400,15
2844,47.44,29.644,2.0192301814321876e+20,0.17195807518101008,0.09764576379096616,over range,400,15
2845,47.243,29.343,2.0311315727848564e+20,0.17217702586900227,0.09772739461987294,over range,400,15
2846,47.366,29.586,2.0174340346049213e+20,0.17043319663377648,0.09769771068208866,over range,400,15
2847,47.409,29.295,2.055430708418743e+20,0.17142749627573053,0.09774965757321115,over range,400,15
2848,47.302,29.647,2.003230569795512e+20,0.17198933679566983,0.09763834280652009,over range,400,15
2849,47.383,29.65,2.0120798710946028e+20,0.17195807518101008,0.0978906562776865,over range,400,15
2850,47.279,29.648,2.0005070718214868e+20,0.17189556899744515,0.09769028969764258,over range,400,15
2851,47.371,29.607,2.0156115877960106e+20,0.17096069811899797,0.0976606057598583,over range,400,15
2852,47.3,29.464,2.0238289276979026e+20,0.17034027723603656,0.09773481560431901,over range,400,15
2853,47.45,29.601,2.025258209808237e+20,0.17435022816362483,0.0976086588687358,over range,400,15
2854,47.494,29.575,2.0332095659722795e+20,0.1723962553424119,0.09774223658876507,over range,400,15
2855,47.346,29.673,2.0052643514058257e+20,0.17264714513729984,0.09766802674430437,over range,400,15
2856,47.293,29.509,2.0179135501245687e+20,0.17061918751749786,0.09777192052654937,over range,400,15
2857,47.325,29.351,2.0395257293055243e+20,0.17040221787068768,0.09777192052654937,over range,400,15
2858,47.421,29.382,2.0468908382452115e+20,0.1737490880622957,0.09779418347988758,over range,400,15
2859,47.37,29.542,2.0228951157815614e+20,0.17249029626144152,0.09774965757321115,over range,400,15
2860,47.365,29.555,2.0208483675625865e+20,0.1711783788672465,0.09766802674430437,over range,400,15
2861,47.394,29.47,2.0338121627181974e+20,0.17080538136994544,0.0977644995421033,over range,400,15
2862,47.492,29.458,2.0462977725617812e+20,0.17024740849752645,0.09771255265098079,over range,400,15
2863,47.419,29.651,2.0160508236397897e+20,0.17223963439839837,0.09772739461987294,over range,400,15
2864,47.478,29.698,2.0173967794298457e+20,0.17043319663377648,0.09771255265098079,over range,400,15
2865,47.323,29.815,1.986496199454981e+20,0.17065020572520992,0.09777934151099543,over range,400,15
2866,47.385,29.616,2.016175925204825e+20,0.17183308553466828,0.09767544772875045,over range,400,15
2867,47.279,29.63,2.002555391148118e+20,0.1716145722219441,0.09772739461987294,over range,400,15
2868,47.413,29.672,2.0129802932032356e+20,0.1708364334273064,0.09773481560431901,over range,400,15
2869,47.271,29.7,1.993682065825826e+20,0.17245894358996353,0.09766802674430437,over range,400,15
2870,47.398,29.448,2.0367697529501047e+20,0.1729612708961675,0.09765318477541222,over range,400,15
2871,47.417,29.5,2.033007806022221e+20,0.17003091162733552,0.0976086588687358,over range,400,15
2872,47.515,29.719,2.0192052239005322e+20,0.16953709489387478,0.09764576379096616,over range,400,15
2873,47.219,29.401,2.021807546911272e+20,0.17236491976426674,0.0976086588687358,over range,400,15
2874,47.427,29.407,2.0447264476567565e+20,0.17105395595187328,0.09768286871319651,over range,400,15
2875,47.463,29.641,2.022181281977013e+20,0.17164577138849182,0.09772739461987294,over range,400,15
2876,47.354,29.502,2.025631710868779e+20,0.17148983225456224,0.09772739461987294,over range,400,15
2877,47.455,29.491,2.0383438367085963e+20,0.17170818673844604,0.09762350083762794,over range,400,15
2878,47.555,29.43,2.056632959120925e+20,0.16996910596125847,0.09772739461987294,over range,400,15
2879,47.473,29.695,2.01717084775892e+20,0.17180185232099435,0.09762350083762794,over range,400,15
2880,47.365,29.456,2.032114834307531e+20,0.16919842807810473,0.09770513166653473,over range,400,15
2881,47.346,29.454,2.0301865337791765e+20,0.1722709471999288,0.09769028969764258,over range,400,15
2882,47.38,29.572,2.0206157640568898e+20,0.17099177841261565,0.09773481560431901,over range,400,15
2883,47.247,29.528,2.0105318267811794e+20,0.17009273976773426,0.0975567119776133,over range,400,15
2884,47.294,29.616,2.0058505265220832e+20,0.17205187707590897,0.09765318477541222,over range,400,15
2885,47.447,29.65,2.0193416492342323e+20,0.17139633678392424,0.09769028969764258,over range,400,15
2886,47.53,29.606,2.0337664973624564e+20,0.17236491976426674,0.09786097233990222,over range,400,15
2887,47.551,29.557,2.0417256328846593e+20,0.169475468728524,0.09773481560431901,over range,400,15
2888,47.427,29.541,2.029476554526667e+20,0.17065020572520992,0.09774223658876507,over range,400,15
2889,47.326,29.709,1.9988984619426123e+20,0.1723962553424119,0.09774223658876507,over range,400,15
2890,47.498,29.559,2.035484274615578e+20,0.17092962347468496,0.09769771068208866,over range,400,15
2891,47.379,29.639,2.012877778720617e+20,0.1713340347903825,0.09770513166653473,over range,400,15
2892,47.549,29.276,2.0734792716849696e+20,0.17198933679566983,0.09777934151099543,over range,400,15
2893,47.428,29.475,2.0371010707028056e+20,0.17015459039062697,0.09777934151099543,over range,400,15
2894,47.392,29.688,2.0087767960915214e+20,0.17177062478442054,0.0977644995421033,over range,400,15
2895,47.484,29.81,2.0053325743422416e+20,0.17189556899744515,0.09764576379096616,over range,400,15
2896,47.511,29.631,2.0287656235005044e+20,0.1699073227613337,0.09780160446433366,over range,400,15
2897,47.547,29.559,2.041044156964436e+20,0.17061918751749786,0.09769771068208866,over range,400,15
2898,47.294,29.598,2.0078988748872194e+20,0.17130289228658835,0.09771255265098079,over range,400,15
2899,47.438,29.387,2.048250787827062e+20,0.1703712447384489,0.09774223658876507,over range,400,15
2900,47.564,29.397,2.0614099227495934e+20,0.1734335314995037,0.09772739461987294,over range,400,15
2901,47.422,29.791,2.0004599501748116e+20,0.1715210087436475,0.09775707855765722,over range,400,15
2902,47.535,29.781,2.0144191712960155e+20,0.17099177841261565,0.09774965757321115,over range,400,15
2903,47.555,29.771,2.017826377764045e+20,0.1699073227613337,0.09773481560431901,over range,400,15
2904,47.52,29.487,2.0461744988136997e+20,0.17327596819644295,0.09770513166653473,over range,400,15
2905,47.447,29.625,2.0221866173290293e+20,0.17230226569406035,0.09784613037101007,over range,400,15
2906,47.436,29.667,2.0161589711831007e+20,0.17170818673844604,0.09774223658876507,over range,400,15
2907,47.463,29.586,2.028440283275151e+20,0.1728984000543249,0.09774223658876507,over range,400,15
2908,47.474,29.592,2.029005607060942e+20,0.17068122957196658,0.09774965757321115,over range,400,15
2909,47.582,29.44,2.058558535947041e+20,0.17208315574355496,0.09771997363542687,over range,400,15
2910,47.729,29.597,2.0573705021312913e+20,0.1710850531995679,0.09768286871319651,over range,400,15
2911,47.483,29.434,2.0480079300731912e+20,0.17049517105659892,0.09769771068208866,over range,400,15
2912,47.537,29.584,2.0370644080741692e+20,0.17000000598551743,0.09779418347988758,over range,400,15
2913,47.459,29.586,2.0279864173506055e+20,0.16941386496407765,0.0977644995421033,over range,400,15
2914,47.612,29.586,2.0453467889644723e+20,0.169475468728524,0.09774965757321115,over range,400,15
2915,47.453,29.699,2.0144463734894536e+20,0.1691676737525276,0.09773481560431901,over range,400,15
2916,47.539,29.695,2.0246595009230606e+20,0.17114726465622662,0.09774965757321115,over range,400,15
2917,47.52,29.66,2.0264866213231247e+20,0.17124062425980796,0.09779418347988758,over range,400,15
2918,47.582,29.701,2.028855679555948e+20,0.17105395595187328,0.09779418347988758,over range,400,15
2919,47.543,29.604,2.0354691605007748e+20,0.16846186506489477,0.09766802674430437,over range,400,15
2920,47.524,29.711,2.021136775326927e+20,0.17120949873476415,0.09771255265098079,over range,400,15
2921,47.668,29.457,2.0663821057314836e+20,0.170061822887734,0.09780160446433366,over range,400,15
2922,47.741,29.732,2.0433686791702145e+20,0.17280413663897767,0.09756413296205937,over range,400,15
2923,47.474,29.571,2.0313954399049816e+20,0.17120949873476415,0.09773481560431901,over range,400,15
2924,47.628,29.779,2.0251988072920508e+20,0.17236491976426674,0.09772739461987294,over range,400,15
2925,47.678,29.587,2.052721771544853e+20,0.17277272692235301,0.09769771068208866,over range,400,15
2926,47.605,29.732,2.0279376091292818e+20,0.17142749627573053,0.09785355135545615,over range,400,15
2927,47.496,29.652,2.024673849966568e+20,0.17198933679566983,0.09768286871319651,over range,400,15
2928,47.676,29.613,2.0495359197099907e+20,0.17308708117311666,0.09767544772875045,over range,400,15
2929,47.649,29.666,2.0404408101187682e+20,0.17080538136994544,0.0976086588687358,over range,400,15
2930,47.639,29.629,2.043516830537237e+20,0.17362279659824983,0.09783128840211794,over range,400,15
2931,47.571,29.767,2.0200969683788667e+20,0.1710850531995679,0.09781644643322579,over range,400,15
2932,47.524,29.387,2.0580092260162552e+20,0.16981469006761904,0.0977867624954415,over range,400,15
2933,47.501,29.45,2.0482294516430828e+20,0.17308708117311666,0.09775707855765722,over range,400,15
2934,47.676,29.424,2.0710456279318348e+20,0.1728984000543249,0.09766802674430437,over range,400,15
2935,47.655,29.631,2.0451046755018506e+20,0.170061822887734,0.09762350083762794,over range,400,15
2936,47.693,29.822,2.02768064299182e+20,0.17249029626144152,0.09765318477541222,over range,400,15
2937,47.603,29.588,2.0440979831349975e+20,0.17027835911659836,0.09779418347988758,over range,400,15
2938,47.606,29.943,2.004040671001416e+20,0.1725216546327689,0.09764576379096616,over range,400,15
2939,47.689,29.851,2.023926740788743e+20,0.169475468728524,0.09774965757321115,over range,400,15
2940,47.588,29.801,2.0181568021589184e+20,0.17514437185807147,0.09772739461987294,over range,400,15
2941,47.708,29.752,2.0373483904068865e+20,0.17321298296318724,0.0977644995421033,over range,400,15
2942,47.559,29.668,2.030001362365467e+20,0.17302416459966036,0.09774223658876507,over range,400,15
2943,47.478,29.314,2.0610978209586682e+20,0.17127175544340645,0.09756413296205937,over range,400,15
2944,47.747,29.598,2.059299089078218e+20,0.17055716801510784,0.09771997363542687,over range,400,15
2945,47.689,29.637,2.0482796868392855e+20,0.1722709471999288,0.09770513166653473,over range,400,15
2946,47.622,29.713,2.0320286635341624e+20,0.17245894358996353,0.09768286871319651,over range,400,15
2947,47.576,29.635,2.035685684729071e+20,0.1729298326180594,0.09774223658876507,over range,400,15
2948,47.642,29.608,2.046247094028665e+20,0.17049517105659892,0.09773481560431901,over range,400,15
2949,47.783,29.772,2.0435821472871586e+20,0.16956791637943472,0.09777192052654937,over range,400,15
2950,47.526,29.742,2.017836012279283e+20,0.171739402923915,0.09768286871319651,over range,400,15
2951,47.539,29.643,2.0305770557989215e+20,0.17337048899251578,0.0977867624954415,over range,400,15
2952,47.63,29.544,2.052169002928377e+20,0.171739402923915,0.09757897493095152,over range,400,15
2953,47.676,29.715,2.037928125588367e+20,0.16978382372727863,0.09775707855765722,over range,400,15
2954,47.749,29.767,2.0402933995387997e+20,0.16972210787682446,0.09772739461987294,over range,400,15
2955,47.562,29.415,2.059134392823183e+20,0.16972210787682446,0.0977644995421033,over range,400,15
2956,47.753,29.592,2.060662723958941e+20,0.17024740849752645,0.09780902544877972,over range,400,15
2957,47.656,29.45,2.065817151216773e+20,0.1708364334273064,0.09769028969764258,over range,400,15
2958,47.695,29.6,2.05317123379892e+20,0.17177062478442054,0.09774223658876507,over range,400,15
2959,47.676,30.017,2.0035624894388512e+20,0.16987643958362633,0.09774965757321115,over range,400,15
2960,47.725,29.692,2.0461052918799106e+20,0.1713340347903825,0.09768286871319651,over range,400,15
2961,47.697,29.662,2.046342338540716e+20,0.1711783788672465,0.09768286871319651,over range,400,15
2962,47.651,29.639,2.043740391787811e+20,0.1714586614322666,0.09765318477541222,over range,400,15
2963,47.572,29.793,2.0172517581446722e+20,0.16959874346827558,0.09766802674430437,over range,400,15
2964,47.766,29.846,2.033232257967565e+20,0.17136518295581804,0.09779418347988758,over range,400,15
2965,47.622,29.857,2.0156420604841175e+20,0.17139633678392424,0.0977867624954415,over range,400,15
2966,47.851,29.886,2.0383246254400822e+20,0.17009273976773426,0.09757155394650545,over range,400,15
2967,47.771,29.738,2.0460897873654183e+20,0.1729298326180594,0.09774223658876507,over range,400,15
2968,47.682,29.745,2.035194932070795e+20,0.16919842807810473,0.0977867624954415,over range,400,15
2969,47.689,29.631,2.0489625072243907e+20,0.17214573013906775,0.09777934151099543,over range,400,15
2970,47.619,29.58,2.0468238796294626e+20,0.171022864356565,0.0977644995421033,over range,400,15
2971,47.733,29.872,2.02652935839341e+20,0.16895254993814404,0.09771255265098079,over range,400,15
2972,47.614,29.565,2.047963615077061e+20,0.171022864356565,0.09771997363542687,over range,400,15
2973,47.748,29.949,2.0194692153115142e+20,0.16898326515466638,0.0977867624954415,over range,400,15
2974,47.729,29.783,2.0362033653181202e+20,0.17034027723603656,0.09775707855765722,over range,400,15
2975,47.826,29.964,2.0266121839936343e+20,0.1716145722219441,0.09773481560431901,over range,400,15
2976,47.712,29.526,2.0635218622186216e+20,0.17236491976426674,0.09771255265098079,over range,400,15
2977,47.748,29.726,2.0448457286575276e+20,0.17299271488968815,0.09757155394650545,over range,400,15
2978,47.699,29.699,2.0423586077959982e+20,0.17043319663377648,0.09767544772875045,over range,400,15
2979,47.768,30.007,2.0151385568779803e+20,0.17058817494780543,0.09783128840211794,over range,400,15
2980,47.838,29.85,2.0409463056579582e+20,0.1713340347903825,0.09779418347988758,over range,400,15
2981,47.807,29.648,2.060416761227745e+20,0.17120949873476415,0.09766802674430437,over range,400,15
2982,47.668,29.956,2.009595910965585e+20,0.17139633678392424,0.09781644643322579,over range,400,15
2983,47.821,29.855,2.0384484755571186e+20,0.17068122957196658,0.09777192052654937,over range,400,15
2984,47.762,29.661,2.0538313709894317e+20,0.1741601700963875,0.09780902544877972,over range,400,15
2985,47.881,29.74,2.058343182350284e+20,0.1703712447384489,0.09781644643322579,over range,400,15
2986,47.526,29.923,1.997239644315749e+20,0.17236491976426674,0.09767544772875045,over range,400,15
2987,47.808,29.802,2.043004745041944e+20,0.1708364334273064,0.09780160446433366,over range,400,15
2988,47.869,29.978,2.0298978408711455e+20,0.17220832728843438,0.09766802674430437,over range,400,15
2989,47.695,29.5,2.0645519356239495e+20,0.1703712447384489,0.09779418347988758,over range,400,15
2990,47.72,29.676,2.0473587996562004e+20,0.1707743349567568,0.097838709386564,over range,400,15
2991,47.747,29.711,2.0464392791667012e+20,0.1711161561006764,0.09763834280652009,over range,400,15
2992,47.906,29.641,2.072446477124348e+20,0.16925995350348966,0.0977867624954415,over range,400,15
2993,47.825,29.666,2.06041064733063e+20,0.17124062425980796,0.09782386741767186,over range,400,15
2994,47.888,29.797,2.052650741551909e+20,0.17030931536242744,0.09773481560431901,over range,400,15
2995,47.787,29.845,2.0357287484373133e+20,0.17167697622698208,0.09771997363542687,over range,400,15
2996,47.834,29.621,2.0665530893112063e+20,0.17315002062485255,0.09767544772875045,over range,400,15
2997,47.704,29.65,2.0485022270761828e+20,0.17321298296318724,0.09773481560431901,over range,400,15
2998,47.842,29.724,2.055738936650896e+20,0.17183308553466828,0.09777192052654937,over range,400,15
2999,47.819,29.827,2.041407874299944e+20,0.1697529629973537,0.09779418347988758,over range,400,15
3000,47.857,29.66,2.0647243588027374e+20,0.17245894358996353,0.09779418347988758,over range,400,15
3001,47.671,29.646,2.0452130826295217e+20,0.17208315574355496,0.09771997363542687,over range,400,15
3002,48.093,29.467,2.1134682058605498e+20,0.1719268192486128,0.09770513166653473,over range,400,15
3003,47.865,30.086,2.017154670581641e+20,0.1728984000543249,0.0977867624954415,over range,400,15
3004,47.781,29.882,2.030837542985827e+20,0.1708364334273064,0.09786097233990222,over range,400,15
3005,47.865,29.823,2.047082320105642e+20,0.1719268192486128,0.09780160446433366,over range,400,15
3006,47.79,29.677,2.055187531942839e+20,0.17308708117311666,0.09784613037101007,over range,400,15
3007,47.764,30.092,2.0050127831186702e+20,0.16901398595515016,0.09763834280652009,over range,400,15
3008,47.8,29.545,2.0713446292162072e+20,0.17089855447864977,0.09777934151099543,over range,400,15
3009,47.892,29.74,2.0595912819592282e+20,0.16904471234061053,0.09774965757321115,over range,400,15
3010,47.769,29.66,2.054739430321414e+20,0.171739402923915,0.09764576379096616,over range,400,15
3011,47.936,29.841,2.0530897300342053e+20,0.17274132291491054,0.09777192052654937,over range,400,15
3012,47.878,29.757,2.0560681549033675e+20,0.1711161561006764,0.097838709386564,over range,400,15
3013,47.811,29.841,2.038907015679175e+20,0.17024740849752645,0.09773481560431901,over range,400,15
3014,47.869,29.899,2.0388875732910486e+20,0.1725216546327689,0.0977644995421033,over range,400,15
3015,47.821,29.945,2.0282069448070477e+20,0.17189556899744515,0.09765318477541222,over range,400,15
3016,47.878,29.882,2.0418432551300602e+20,0.1727099246156125,0.09781644643322579,over range,400,15
3017,47.822,29.946,2.0282066116680244e+20,0.17148983225456224,0.09756413296205937,over range,400,15
3018,47.857,29.806,2.0481092069350103e+20,0.17198933679566983,0.09770513166653473,over range,400,15
3019,47.912,29.786,2.0566256534040166e+20,0.17205187707590897,0.0977644995421033,over range,400,15
3020,47.986,29.684,2.0766299794367227e+20,0.17460396159243832,0.09763092182207402,over range,400,15
3021,47.919,29.821,2.0534368705653473e+20,0.17015459039062697,0.09774965757321115,over range,400,15
3022,47.869,29.792,2.0510639537184912e+20,0.17189556899744515,0.09771255265098079,over range,400,15
3023,47.825,29.787,2.0466405953065697e+20,0.17061918751749786,0.0976606057598583,over range,400,15
3024,47.725,29.709,2.0441706698278994e+20,0.17359123807802684,0.09780160446433366,over range,400,15
3025,47.796,30.016,2.0172912910262793e+20,0.1703712447384489,0.09789807726213258,over range,400,15
3026,47.915,29.981,2.0347755825486607e+20,0.1715210087436475,0.09792034021547079,over range,400,15
3027,47.84,29.648,2.0641611168156362e+20,0.17155219090055263,0.09769771068208866,over range,400,15
3028,47.913,29.66,2.071078404199943e+20,0.17046418102873895,0.09767544772875045,over range,400,15
3029,47.788,29.75,2.0466530612755074e+20,0.16972210787682446,0.09762350083762794,over range,400,15
3030,47.915,29.679,2.0691430176716518e+20,0.1699382115535375,0.09768286871319651,over range,400,15
3031,47.844,29.935,2.0319544551691872e+20,0.1726157639562107,0.09765318477541222,over range,400,15
3032,47.917,29.987,2.0343197422425263e+20,0.17055716801510784,0.09771997363542687,over range,400,15
3033,47.892,29.939,2.0369453550454784e+20,0.17003091162733552,0.09767544772875045,over range,400,15
3034,47.825,29.715,2.054834271722361e+20,0.17249029626144152,0.0977867624954415,over range,400,15
3035,48.002,30.003,2.0421430492393524e+20,0.1722709471999288,0.0976606057598583,over range,400,15
3036,47.907,29.895,2.0436542633983237e+20,0.17283555206582246,0.09769771068208866,over range,400,15
3037,47.848,29.958,2.0297910477951723e+20,0.17049517105659892,0.09767544772875045,over range,400,15
3038,47.905,29.606,2.076316287393193e+20,0.1719268192486128,0.09757897493095152,over range,400,15
3039,47.959,29.814,2.058771959640277e+20,0.17170818673844604,0.09786097233990222,over range,400,15
3040,47.994,29.732,2.07207500799636e+20,0.1725216546327689,0.09766802674430437,over range,400,15
3041,48.007,29.837,2.0616007149611467e+20,0.17043319663377648,0.09764576379096616,over range,400,15
3042,47.903,29.946,2.037396851964797e+20,0.17321298296318724,0.09767544772875045,over range,400,15
3043,48.053,29.899,2.0597643297454473e+20,0.1716145722219441,0.09786097233990222,over range,400,15
3044,47.878,29.53,2.0819022391625276e+20,0.17158337872630794,0.09765318477541222,over range,400,15
3045,47.869,29.726,2.0585748560111822e+20,0.172584388479117,0.09771997363542687,over range,400,15
3046,47.773,29.973,2.0195747152424046e+20,0.17167697622698208,0.09771997363542687,over range,400,15
3047,48.038,29.942,2.0531691071347737e+20,0.17346506134900397,0.09779418347988758,over range,400,15
3048,47.846,29.862,2.0404884330543438e+20,0.17170818673844604,0.0977644995421033,over range,400,15
3049,48.007,29.869,2.0579591082300097e+20,0.16962957616141602,0.09774965757321115,over range,400,15
3050,47.836,29.648,2.063707255532255e+20,0.17080538136994544,0.09773481560431901,over range,400,15
3051,48.028,29.715,2.077867477529077e+20,0.17068122957196658,0.09782386741767186,over range,400,15
3052,47.913,29.787,2.056625314919995e+20,0.17321298296318724,0.09775707855765722,over range,400,15
3053,47.806,29.962,2.02457057934634e+20,0.17158337872630794,0.09763092182207402,over range,400,15
3054,48.088,29.528,2.105958050965556e+20,0.17046418102873895,0.09781644643322579,over range,400,15
3055,47.984,29.669,2.078110157260269e+20,0.1711783788672465,0.09764576379096616,over range,400,15
3056,47.958,29.804,2.0597965087051507e+20,0.17061918751749786,0.09791291923102471,over range,400,15
3057,47.969,29.892,2.051030220710915e+20,0.1729298326180594,0.09773481560431901,over range,400,15
3058,47.954,29.757,2.0646913644267192e+20,0.17080538136994544,0.09774223658876507,over range,400,15
3059,47.944,30.101,2.0244109497345806e+20,0.17346506134900397,0.09770513166653473,over range,400,15
3060,48.036,29.773,2.072174482943442e+20,0.17058817494780543,0.0977867624954415,over range,400,15
3061,48.089,29.906,2.063052314775737e+20,0.17055716801510784,0.09769028969764258,over range,400,15
3062,48.098,29.997,2.0537178587035143e+20,0.1707743349567568,0.09780160446433366,over range,400,15
3063,47.86,29.962,2.0306973901110064e+20,0.17027835911659836,0.09773481560431901,over range,400,15
3064,47.901,30.025,2.0281803071131107e+20,0.17052616671838047,0.09768286871319651,over range,400,15
3065,47.936,29.759,2.0624214196430088e+20,0.17089855447864977,0.0977867624954415,over range,400,15
3066,48.075,29.937,2.057936110287026e+20,0.1703712447384489,0.09767544772875045,over range,400,15
3067,47.883,29.804,2.051286828295716e+20,0.1702164635041889,0.09780160446433366,over range,400,15
3068,47.89,29.543,2.081784303462748e+20,0.17308708117311666,0.09771255265098079,over range,400,15
3069,48.021,29.762,2.0717243825595987e+20,0.1714586614322666,0.09777934151099543,over range,400,15
3070,48.092,29.843,2.070562153040203e+20,0.17136518295581804,0.09769771068208866,over range,400,15
3071,47.948,29.824,2.0563858699823507e+20,0.17189556899744515,0.09761607985318187,over range,400,15
3072,48.052,29.959,2.052822995894557e+20,0.17061918751749786,0.0977644995421033,over range,400,15
3073,48.021,30.066,2.0371298100797587e+20,0.17299271488968815,0.09775707855765722,over range,400,15
3074,48.098,29.943,2.059862898829797e+20,0.17189556899744515,0.09780160446433366,over range,400,15
3075,47.998,30.103,2.0303100413724013e+20,0.17308708117311666,0.09780160446433366,over range,400,15
3076,48.032,30.101,2.034395154384955e+20,0.17024740849752645,0.09766802674430437,over range,400,15
3077,47.983,29.966,2.0441977229351312e+20,0.1707743349567568,0.09775707855765722,over range,400,15
3078,47.991,29.782,2.0660444211322028e+20,0.1710850531995679,0.09780902544877972,over range,400,15
3079,48.004,29.689,2.078103307604836e+20,0.17074329418671458,0.09790549824657864,over range,400,15
3080,48.126,30.007,2.0557567429802446e+20,0.17167697622698208,0.09781644643322579,over range,400,15
3081,48.11,29.999,2.0548517721847883e+20,0.16925995350348966,0.09769028969764258,over range,400,15
3082,48.025,30.042,2.0403146527660245e+20,0.17183308553466828,0.09783128840211794,over range,400,15
3083,48.022,29.954,2.049988191381491e+20,0.1729612708961675,0.09787581430879436,over range,400,15
3084,48.13,29.945,2.0632660154014417e+20,0.17286697320392544,0.09785355135545615,over range,400,15
3085,48.197,30.064,2.057325923848453e+20,0.16892184030456822,0.0977644995421033,over range,400,15
3086,48.067,29.902,2.0610113805495373e+20,0.17230226569406035,0.09777192052654937,over range,400,15
3087,48.075,29.96,2.055318767680861e+20,0.17167697622698208,0.09790549824657864,over range,400,15
3088,48.157,29.894,2.072133241552291e+20,0.17061918751749786,0.097838709386564,over range,400,15
3089,48.178,29.863,2.0780437892895087e+20,0.17034027723603656,0.0977867624954415,over range,400,15
3090,47.959,29.83,2.056951149951936e+20,0.16919842807810473,0.09782386741767186,over range,400,15
3091,48.119,29.945,2.062017957872191e+20,0.17027835911659836,0.09792034021547079,over range,400,15
3092,48.139,29.801,2.0806746184286418e+20,0.17286697320392544,0.09771997363542687,over range,400,15
3093,48.159,29.845,2.0779364785910687e+20,0.17230226569406035,0.09774223658876507,over range,400,15
3094,48.061,30.056,2.0428060366761548e+20,0.1713340347903825,0.0977867624954415,over range,400,15
3095,47.984,29.882,2.053870115823758e+20,0.17155219090055263,0.09780160446433366,over range,400,15
3096,48.011,30.019,2.0413434780440445e+20,0.17052616671838047,0.09768286871319651,over range,400,15
3097,48.092,29.927,2.0610029140798485e+20,0.17130289228658835,0.09789807726213258,over range,400,15
3098,47.931,29.767,2.0609436830843483e+20,0.17043319663377648,0.0977644995421033,over range,400,15
3099,48.257,29.746,2.1003226394588253e+20,0.17136518295581804,0.0978683933243483,over range,400,15
3100,48.117,29.882,2.0689604221658504e+20,0.1701855241355632,0.09779418347988758,over range,400,15
